,Day,Hour,Load,U1,U2,U3
121,Saturday,17,1.5847806749143583,0.5360636869365049,1.4452789699570814,0.5584615384615385
122,Sunday,17,1.5888309181182143,0.5467101477076539,1.4351271046550016,0.66
123,Thursday,17,1.6424051631137664,0.7481296758104737,1.450726312314295,0.39076923076923076
124,Tuesday,17,1.645628053567035,0.6936230851442822,1.3765328019619865,0.5142857142857143
125,Wednesday,17,1.6476666940047566,0.6661231536543257,1.3464839881148893,0.4692307692307693
126,Friday,18,1.6114920919316884,0.5101668904661424,1.4715252558600196,0.30000000000000004
127,Monday,18,1.6259896914370793,0.5633991943218877,1.4420600858369097,0.3153846153846154
128,Saturday,18,1.5823707171201635,0.566852100517936,1.48068669527897,0.28
129,Sunday,18,1.5829511258035822,0.6206598887396892,1.4348794981842192,0.33384615384615385
130,Thursday,18,1.6269486275227274,0.709859965470938,1.427451304060746,0.20923076923076925
131,Tuesday,18,1.626553877517545,0.70724973281083,1.361128142244022,0.2742857142857143
132,Wednesday,18,1.6313647805487386,0.5990792250143872,1.3454935622317596,0.2876923076923077
133,Friday,19,1.6057763281580224,0.5159217341262229,1.466573126444371,0.08769230769230771
134,Monday,19,1.6177882643887729,0.5743333972760407,1.4324034334763949,0.11076923076923076
135,Saturday,19,1.5767180412468693,0.6643967005563016,1.480191482337405,0.08
136,Sunday,19,1.5794182033827733,0.6845386533665836,1.4673159458567184,0.09384615384615384
137,Thursday,19,1.6205893671652716,0.7084212545559179,1.4202707164080555,0.06307692307692309
138,Tuesday,19,1.6229686822649998,0.6644994656216602,1.3606683016554262,0.08
139,Wednesday,19,1.6224693865963447,0.6563399194321887,1.350693298118191,0.07384615384615384
140,Friday,20,1.6058520336384683,0.5556301553807789,1.4700396170353254,0.013846153846153845
141,Monday,20,1.6179396753496649,0.6235373105697295,1.4165566193463188,0.012307692307692308
142,Saturday,20,1.5770460983288015,0.668712833301362,1.481924727632882,0.006153846153846154
143,Sunday,20,1.5840867080102707,0.7072702858239018,1.4742489270386265,0.007692307692307693
144,Thursday,20,1.6203243979837108,0.7438135430654135,1.4638494552657642,0.00923076923076923
145,Tuesday,20,1.6242457616196648,0.6850730317064482,1.379981606376456,0.014285714285714287
146,Wednesday,20,1.6219773009734462,0.7274122386341838,1.3816441069659953,0.012307692307692308
147,Friday,21,1.5951775608955958,0.6756186456934586,1.4705348299768901,0.0
148,Monday,21,1.6088297825360074,0.5835411471321696,1.4423076923076923,0.0
149,Saturday,21,1.5691601107823532,0.6338960291578745,1.4811819082205349,0.0
150,Sunday,21,1.5796705549842598,0.6770573566084788,1.4680587652690658,0.0
151,Thursday,21,1.6098644241021014,0.730577402647228,1.4566688676130737,0.0
152,Tuesday,21,1.610291619313189,0.6912183826148913,1.4353923973022684,0.0
153,Wednesday,21,1.6145581638897477,0.6307308651448302,1.4425552987784749,0.0
154,Friday,22,1.5700181062274068,0.6140418185305966,1.4690491911521955,0.0
155,Monday,22,1.5749389624563905,0.45233071168233263,1.4046715087487618,0.0
156,Saturday,22,1.550006624229539,0.5136197966621907,1.4826675470452293,0.0
157,Sunday,22,1.5524418171838823,0.5806637253021293,1.454440409376032,0.0
158,Thursday,22,1.5764026017450115,0.56713984270094,1.433641465830307,0.0
159,Tuesday,22,1.5782474722030204,0.5936943355895974,1.431713672593501,0.0
160,Wednesday,22,1.5788377946993546,0.5320352963744485,1.4616209970287222,0.0
161,Friday,23,1.5340958557558246,0.5550546710147708,1.425718058765269,0.0
162,Monday,23,1.5334902119122573,0.4730481488586227,1.3588643116540111,0.0
163,Saturday,23,1.5163681557514084,0.5294456167274123,1.4683063717398481,0.0
164,Sunday,23,1.5108542732589318,0.4882984845578362,1.3608451634202707,0.0
165,Thursday,23,1.535736141165486,0.5446959524266257,1.3667877187190491,0.0
166,Tuesday,23,1.5336434253845883,0.5255610972568578,1.3905579399141632,0.0
167,Wednesday,23,1.5362029916282356,0.4877230001918281,1.4514691317266424,0.0
