,Season,Day,Hour,U1,U2,U3,Load,Dispatch Cost
2,winter,Friday,2,1.3000000000000012,0.3049167555154586,0.0,1.6049167555154598,477.993096448782
3,winter,Friday,3,1.4043631591896992,0.19999999999999973,0.0,1.604363159189699,477.993096448782
4,winter,Friday,4,1.4096120725006154,0.19999999999999973,0.0,1.609612072500615,477.993096448782
5,winter,Friday,5,1.4337037644550155,0.19999999999999973,0.0,1.6337037644550152,477.993096448782
6,winter,Friday,6,1.4868900188632825,0.19999999999999973,0.0,1.6868900188632823,477.993096448782
7,winter,Friday,7,1.5,0.25434675633560233,0.0,1.7543467563356023,477.993096448782
8,winter,Friday,8,1.3673603707045028,0.35784138440088564,0.05500000000000001,1.7802017551053884,477.993096448782
9,winter,Friday,9,1.1673603707045028,0.3552827441974902,0.2625,1.785143114901993,477.993096448782
10,winter,Friday,10,0.9673603707045029,0.19999999999999973,0.625,1.7923603707045026,477.993096448782
11,winter,Friday,11,0.8330765603214962,0.19999999999999973,0.7575000000000001,1.790576560321496,477.993096448782
12,winter,Friday,12,0.7625186582465351,0.19999999999999973,0.8200000000000001,1.7825186582465349,477.993096448782
13,winter,Friday,13,0.7575362913146891,0.19999999999999973,0.82,1.7775362913146888,477.993096448782
14,winter,Friday,14,0.9051550069712133,0.19999999999999973,0.665,1.770155006971213,477.993096448782
15,winter,Friday,15,1.0699471007955386,0.19999999999999973,0.49500000000000005,1.7649471007955384,477.993096448782
16,winter,Friday,16,1.2699471007955392,0.22400250143524914,0.28250000000000003,1.7764496022307883,477.993096448782
17,winter,Friday,17,1.4699471007955398,0.2755312474370526,0.0525,1.7979783482325924,477.993096448782
18,winter,Friday,18,1.5,0.29385713114081846,0.0,1.7938571311408185,477.993096448782
19,winter,Friday,19,1.5,0.27587550233740665,0.0,1.7758755023374067,477.993096448782
20,winter,Friday,20,1.5,0.2585294841302388,0.0,1.7585294841302388,477.993096448782
21,winter,Friday,21,1.5,0.23177232838513895,0.0,1.731772328385139,477.993096448782
22,winter,Friday,22,1.4950504387763472,0.19999999999999973,0.0,1.695050438776347,477.993096448782
23,winter,Friday,23,1.4522184860165672,0.19999999999999973,0.0,1.652218486016567,477.993096448782
0,winter,Saturday,0,0.9000000000000001,0.736221146924009,0.0,1.636221146924009,468.51603378987926
1,winter,Saturday,1,1.1000000000000005,0.5157175793032427,0.0,1.6157175793032432,468.51603378987926
2,winter,Saturday,2,1.3000000000000012,0.30221256276369757,0.0,1.6022125627636987,468.51603378987926
3,winter,Saturday,3,1.397747341370732,0.19999999999999973,0.0,1.5977473413707317,468.51603378987926
4,winter,Saturday,4,1.3953962656168843,0.19999999999999973,0.0,1.595396265616884,468.51603378987926
5,winter,Saturday,5,1.4021032104030549,0.19999999999999973,0.0,1.6021032104030546,468.51603378987926
6,winter,Saturday,6,1.4205473085650238,0.19999999999999973,0.0,1.6205473085650235,468.51603378987926
7,winter,Saturday,7,1.4488903469203642,0.19999999999999973,0.0044444444444444444,1.6533347913648084,468.51603378987926
8,winter,Saturday,8,1.317266919999637,0.26643010105980514,0.0977777777777778,1.6814747988372198,468.51603378987926
9,winter,Saturday,9,1.1172669199996363,0.2701739613803904,0.3111111111111111,1.6985519924911379,468.51603378987926
10,winter,Saturday,10,0.9172669199996357,0.19999999999999973,0.5955555555555555,1.712822475555191,468.51603378987926
11,winter,Saturday,11,0.7675981665254201,0.19999999999999973,0.7511111111111111,1.718709277636531,468.51603378987926
12,winter,Saturday,12,0.7379802618989041,0.19999999999999973,0.7799999999999999,1.7179802618989037,468.51603378987926
13,winter,Saturday,13,0.7434766760527446,0.19999999999999973,0.7666666666666667,1.710143342719411,468.51603378987926
14,winter,Saturday,14,0.9434766760527447,0.23639137209874472,0.5266666666666667,1.7065347148181562,468.51603378987926
15,winter,Saturday,15,1.1434766760527446,0.21165914869187197,0.3577777777777778,1.7129136025223943,468.51603378987926
16,winter,Saturday,16,1.3434766760527468,0.24884824626151358,0.14222222222222222,1.7345471445364826,468.51603378987926
17,winter,Saturday,17,1.5000000000000004,0.2335808341762573,0.031111111111111114,1.7646919452873688,468.51603378987926
18,winter,Saturday,18,1.5000000000000004,0.2605560567538747,0.0022222222222222222,1.7627782789760973,468.51603378987926
19,winter,Saturday,19,1.5,0.23859318188031398,0.0,1.738593181880314,468.51603378987926
20,winter,Saturday,20,1.5,0.21712366840719177,0.0,1.7171236684071918,468.51603378987926
21,winter,Saturday,21,1.4933942061474255,0.19999999999999973,0.0,1.6933942061474252,468.51603378987926
22,winter,Saturday,22,1.4614450914459118,0.19999999999999973,0.0,1.6614450914459116,468.51603378987926
23,winter,Saturday,23,1.4257779964824993,0.19999999999999973,0.0,1.625777996482499,468.51603378987926
